,id,location,created_at,username,,following,followers,retweetcount,favorite,text
2821,1.57E+18,"san diego, ca",9/22/22 22:17,kevc1980,,2325,903,41,0,"Favorability ratings in the latest Pennsylvania polls in Morning Call: 

Mastriano 31/48
Shapiro 49/31

Oz 29/53 (!)
Fetterman 44/41

https://t.co/u9mTbJQSnk"
2822,1.57E+18,"gritty city, usa (occ. lenape)",9/22/22 22:16,rudiedudie,,164,243,13,0,"Want to learn more about Pennsylvania's 2022 election candidates? Learn how to research who is on your ballot, their stances, and who is funding their campaigns. https://t.co/tVaCQYq1UU"
2823,1.57E+18,"los angeles, ca",9/22/22 22:16,blinktip,,5001,391,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2824,1.57E+18,"greensboro, ga",9/22/22 22:16,Fool_of_air,,154,53,1,0,"@VoteDarkBrandon I believe in the Turkish Dream where a little Turk can grow up to be a US Senator Without renouncing his Turkish citizenship. PA, where a Turk can by a senate seat!"
2825,1.57E+18,north jersey,9/22/22 22:15,glenn_mcan,,3183,1254,41,0,"Favorability ratings in the latest Pennsylvania polls in Morning Call: 

Mastriano 31/48
Shapiro 49/31

Oz 29/53 (!)
Fetterman 44/41

https://t.co/u9mTbJQSnk"
2826,1.57E+18,nj,9/22/22 22:15,MzNikkiNew,,5578,5083,41,0,"Favorability ratings in the latest Pennsylvania polls in Morning Call: 

Mastriano 31/48
Shapiro 49/31

Oz 29/53 (!)
Fetterman 44/41

https://t.co/u9mTbJQSnk"
2827,1.57E+18,,9/22/22 22:15,Taniel,,734,124698,41,255,"Favorability ratings in the latest Pennsylvania polls in Morning Call: 

Mastriano 31/48
Shapiro 49/31

Oz 29/53 (!)
Fetterman 44/41

https://t.co/u9mTbJQSnk"
2828,1.57E+18,,9/22/22 22:13,marianapeba,,93,31,0,2,"@MaryLTrump Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
2829,1.57E+18,,9/22/22 22:12,BrizelZalmen,,48,13,0,0,"@CheriBeasleyNC RCP has Kelly in AZ ahead w/ only 2 points.
In most of the other swing states are the Republican Senate candidates ahead, Vance in Ohio, Budd in NC, Rubio in FL, Johnson in WI, Laxalt in NV.
In GA is Walker even w/ Warnock, in PA is Dr Oz behind w/ only 2 points!
RED WAVE coming!"
2830,1.57E+18,,9/22/22 22:11,marianapeba,,93,31,0,0,"Please share candidates in competitive Senate races like
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL

@PalmerReport @MaryLTrump @ChrisMurphyCT"
2831,1.57E+18,7teen - they/she/he,9/22/22 22:11,lesslikeceleste,,297,79,10,0,"So Dr. Oz  is running for Pa senateâ€¦.

Anyway remember when my grandma died because she got a blood clot in her intestines? â€¦ because she stopped taking her meds?â€¦because of some shit he said on his show that she got it in her head to stop taking her meds?

Yeah. I blame him."
2832,1.57E+18,,9/22/22 22:11,MrNathanBrewer1,,264,13,0,0,"Democrat John Fetterman commits to a debate in Pennsylvaniaâ€™s closely watched race for an open Senate seat, a day after Republican Mehmet Oz publicly questioned his opponentâ€™s explanation for rejecting earlier invitations.
Fetterman commits to one debate with Oz in Pa. Senate ... https://t.co/p2Am2IXmJq"
2833,1.57E+18,they/them xe/xer,9/22/22 22:10,jaxl0ck,,262,90,10,0,"So Dr. Oz  is running for Pa senateâ€¦.

Anyway remember when my grandma died because she got a blood clot in her intestines? â€¦ because she stopped taking her meds?â€¦because of some shit he said on his show that she got it in her head to stop taking her meds?

Yeah. I blame him."
2834,1.57E+18,,9/22/22 22:10,marianapeba,,93,31,2,1,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL

@PalmerReport ðŸ¤žðŸ¤ž"
2835,1.57E+18,,9/22/22 22:10,BrizelZalmen,,48,13,0,0,"@OccupyDemocrats RCP has Kelly in AZ ahead w/ only 2 points.
In most of the other swing states are the Republican Senate candidates ahead, Vance in Ohio, Budd in NC, Rubio in FL, Johnson in WI, Laxalt in NV.
In GA is Walker even w/ Warnock, in PA is Dr Oz behind w/ only 2 points!
RED WAVE coming!"
2836,1.57E+18,"west lafayette, in",9/22/22 22:08,Hoosier47906,,1191,1582,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2837,1.57E+18,united states,9/22/22 22:08,GoldnemovesGold,,11299,10264,1,0,@ReverendWarnock Thank you for clarifying that Fetterman is not qualified for the Senate in PA.
2838,1.57E+18,new orleans,9/22/22 22:08,mikalvision,,1036,647,13,0,"https://t.co/uyOGI9VgWv 

Fetterman 49 
Oz 45

Shapiro 53
Mastriano 42

New Muehlenberg poll dropped for #PASen #PAGov 

N=420 Likely Voters 
MOE +/- 6"
2839,1.57E+18,right behind you,9/22/22 22:07,knucklesammich,,134,47,0,0,@DrOz I'm a tax paying PA resident. You said you're goimg to cut my taxes. Because you care about me financially? What about the couple hundred people who worked on your television show? who practically had no notice you were ending the show to run for Senate.
2840,1.57E+18,.52 acre republic ,9/22/22 22:07,tweetingmatty,,1346,531,0,0,"@MorosKostas @RedEaglePatriot Yeah,  I'm not really to concerned with the senate but of the GOP can win the governorship it puts constitutional carry in serious play in PA"
2841,1.57E+18,,9/22/22 22:06,Patrick57200851,,131,221,0,0,@DrOz https://t.co/FuXuP53Qjd
2842,1.57E+18,,9/22/22 22:06,LarryAddams34,,87,5,1,1,@ReverendWarnock Thank you for clarifying that Fetterman is not qualified for the Senate in PA.
2843,1.57E+18,,9/22/22 22:06,lizziemaef,,588,232,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2844,1.57E+18,,9/22/22 22:04,RoxxyM5875,,89,41,1,5,"@JohnFetterman To people bitching about Oz not being from PA.Back in 2000 didnâ€™t Hillary Clinton run and win the New York Senate seat. In Sept 1999 the Clintons purchased a home in Chappaqua, New York. But since this was the Clintonâ€™s guess itâ€™s ok. Oz has more ties to PA than she did to NY. JS"
2845,1.57E+18,,9/22/22 22:04,babykaats,,2489,242,43,0,"Toomey will support the Senate's reform bill after Trump and his allies - including 8 of 9 House Rs from PA - tried to throw out PAs electoral votes on Jan 6, 2021:
https://t.co/1tHaeMr4Ks"
2846,1.57E+18,pa nj ny,9/22/22 22:03,BleuZ00m,,4936,2921,13,0,"Want to learn more about Pennsylvania's 2022 election candidates? Learn how to research who is on your ballot, their stances, and who is funding their campaigns. https://t.co/tVaCQYq1UU"
2847,1.57E+18,tsiihistano,9/22/22 22:03,AuntChaotic,,362,22233,10,0,"So Dr. Oz  is running for Pa senateâ€¦.

Anyway remember when my grandma died because she got a blood clot in her intestines? â€¦ because she stopped taking her meds?â€¦because of some shit he said on his show that she got it in her head to stop taking her meds?

Yeah. I blame him."
2848,1.57E+18,"los angeles, ca",9/22/22 22:00,TommyzTakes,,783,286,0,0,"Things have moved away from Democrats a little bit in the Senate (especially in WI) but they still hold big leads in AZ and PA and they've started to pull away in GA. NV has gotten closer, but Democrats are still slightly favored.  Projection: 51D-49R
https://t.co/TA6k3bQyrR https://t.co/Xp3wmN4ZtY"
2849,1.57E+18,,9/22/22 21:58,AngelRe96386095,,8910,8824,48,0,"Asked Pat Toomey, the GOP senator from Pa., why he won't say if he'll support Doug Mastriano, his state's GOP gubernatorial nominee.

""I'm focused on the Senate race,"" he said repeatedly. 

Asked if he'd make his position known before November, Toomey told me: â€œWeâ€™ll see."""
2850,1.57E+18,,9/22/22 21:54,MissileFur,,630,217,2,0,Democrat PA. Senate Candidate Fetterman â€œHappyâ€ To Free Murderer Who Hacked Innocent Man to Death With Garden Shears https://t.co/lQUiMSHJnc via @pamelageller Its amazing what the Dem Party offers us a candidates. This is the best PA could do?
2851,1.57E+18," smalltown , dc",9/22/22 21:53,zeeshan_shah_dc,,392,3375,13,0,"https://t.co/uyOGI9VgWv 

Fetterman 49 
Oz 45

Shapiro 53
Mastriano 42

New Muehlenberg poll dropped for #PASen #PAGov 

N=420 Likely Voters 
MOE +/- 6"
2852,1.57E+18,united states,9/22/22 21:50,Andrew94722910,,953,300,0,1,"@LoganR2WH PA senate.
NC Senate 
GA senate.
AZ senate 
WI senate
NV Senate 
GA Gov
FL GOV.

Basically every senate and gov race in swing states."
2853,1.57E+18,"hubert, nc",9/22/22 21:49,TonySexton1,,47,35,0,3,"@OccupyDemocrats Warnock is losing in Ga, Fetterman has lost momentum and is dropping in PA, etc. GOP will take the Senate and the House in November."
2854,1.57E+18,,9/22/22 21:49,jorgetwins60,,1421,88,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2855,1.57E+18,"pa, usa",9/22/22 21:49,120WeirdAvenue,,4418,3049,0,0,Race is tightening and thatâ€™s not surprising. Iâ€™m more concerned about the #PASen race. Turnout is always key. Get out and VOTE! Hereâ€™s what polls say about Pa.â€™s Senate and governor races â€“ and what insiders say | John Baer - https://t.co/EZPvFJFGrO https://t.co/XHrOeV75u3
2856,1.57E+18,,9/22/22 21:49,Kerry10706029,,448,84,0,0,@nathaliejacoby1 PA house and senate members
2857,1.57E+18,,9/22/22 21:48,FDR_LBJ_JRB,,613,126,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2858,1.57E+18,"nazareth, pa",9/22/22 21:48,BrianHolmes63,,461,107,0,5,"@RedEaglePatriot @Politics_Polls @Muhlenberg @mcall Muhlenberg poll nailed the 2016 and 2018 U.S. Senate races in PA.  

Showed Toomey with a narrow lead in '16 and Casey with a substantial lead in '18."
2859,1.57E+18,"boston, ma",9/22/22 21:48,Bastgoddess7,,5001,2157,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2860,1.57E+18,"federal hill, baltimore",9/22/22 21:46,Dartagan_Llore,,2270,526,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2861,1.57E+18,philly burbs,9/22/22 21:43,PhillyDemMPA,,2803,424,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2862,1.57E+18,united states,9/22/22 21:43,GoldnemovesGold,,11299,10264,1,0,@ReverendWarnock I live in Pa. and fetterman doesn't want to debate Oz more than once. So if you say Walker isn't ready for the senate then you are also saying fetterman isn't ready for the senate. Thank you Reverend Warnock
2863,1.57E+18,lost in cyberspace,9/22/22 21:43,ap4aaa,,570,349,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2864,1.57E+18,,9/22/22 21:42,BrettJo48023366,,66,46,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2865,1.57E+18,dallas sallad,9/22/22 21:39,crackth3skye,,1131,523,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2866,1.57E+18,"gwinnett county, ga",9/22/22 21:38,allicat1214,,4986,2363,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2867,1.57E+18,"new jersey, cd-06, ld-18",9/22/22 21:37,tencor_7144,,221,11094,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2868,1.57E+18,ðÿœž,9/22/22 21:37,PopulismUpdates,,3206,78376,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2869,1.57E+18,,9/22/22 21:36,renata_marias,,5904,5625,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2870,1.57E+18,,9/22/22 21:35,HebaA_justice,,4135,4217,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2871,1.57E+18,,9/22/22 21:35,Mikebespeckled,,332,723,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2872,1.57E+18,,9/22/22 21:35,Thunda_munk,,4388,899,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2873,1.57E+18,,9/22/22 21:33,LiberalHivemind,,117,47467,0,3,"@honestsportz @markje163 I think GOP takes the Senate.

AZ, PA, WI, GA, NV are trending right."
2874,1.57E+18,lakeland fl,9/22/22 21:32,Paula_Dockery,,2662,8685,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2875,1.57E+18,texas,9/22/22 21:32,sunshinek67,,16787,16057,376,0,"Mehmet Oz supports Rick Scottâ€™s plan to sunset all Federal laws every 5 years, including Social Security &amp; Medicareâ€”

Which would end those programs as we know them.

Vote @JohnFetterman for PA Senate to protect the SS we all paid for.

#Fresh
#wtpBLUE https://t.co/QqkhUGRy5U"
2876,1.57E+18,"arlington, va",9/22/22 21:31,Incoqueue,,1945,1605,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2877,1.57E+18,amsterdam,9/22/22 21:31,dinu_2022,,3195,819,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2878,1.57E+18,,9/22/22 21:31,BryanWinsAgain,,12856,13570,1,0,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL

@PalmerReport ðŸ¤žðŸ¤ž"
2879,1.57E+18,"san jose, ca",9/22/22 21:31,Evan_RB,,5002,681,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2880,1.57E+18,"oregon, usa",9/22/22 21:30,robert_kroupa,,4999,2585,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2881,1.57E+18,,9/22/22 21:30,SteveD__PA,,603,536,378,0,Senate Republicans unanimously filibuster bill to get dark money out of politics https://t.co/ld3PiMuGO4
2882,1.57E+18," smalltown , dc",9/22/22 21:30,AustenBundyDC,,2224,1323,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2883,1.57E+18,ë‚­ë§œí•­êµ¬ ëª©í¬(romantic port mokpo),9/22/22 21:29,mokpok820,,754,193,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2884,1.57E+18,,9/22/22 21:29,blueninety90,,2727,2321,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2885,1.57E+18,kentucky,9/22/22 21:29,BeshearStan,,611,8565,0,6,@DurhamFella at this rate i expect the Dr Oz puppy story to be 100% confirmed by NYT and Rs just abandoning PA Senate after that
2886,1.57E+18,"northampton, ma",9/22/22 21:29,billscher,,7423,27900,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2887,1.57E+18,,9/22/22 21:29,LvEarth1,,268,42,0,2,@RaylaForMA @BillGalvin4MA @kelleratlarge @jimbraude Why should he debate you? You're not a real candidate. It's the same thing in PA.  Dr Oz a snake oil salesman that lives in NJ is running for a senate seat in PA. It's a sick joke!
2888,1.57E+18,"fountain hills, az",9/22/22 21:29,shesnottrump,,651,1201,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2889,1.57E+18,"new  smalltown , ny",9/22/22 21:28,akarl_smith,,1924,15196,36,0,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2890,1.57E+18,"oakland, california",9/22/22 21:28,RobertGammon,,3085,4549,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2891,1.57E+18,florida,9/22/22 21:28,truthforall13,,109,54,0,0,Anyone Noticed the Support the Police ads from those Democrats running  for the  Senate. Demings in Fl. Screwball Fetterman in Pa. Ryan Ohio. Where where these Hypocrites during the riots when Antifa was burning our Cities down. Not one of these Woke Politicians ever objected. https://t.co/PUFLM1wGy4
2892,1.57E+18," smalltown , d.c.",9/22/22 21:27,sahilkapur,,602,207389,36,158,"New Pennsylvania poll: Morning Call/Muhlenberg College

SENATE
Fetterman 49%
Oz 44%

GOVERNOR
Shapiro 53%
Mastriano 42%

https://t.co/D3g85JTQV1"
2893,1.57E+18,united states,9/22/22 21:27,BLRNerd,,2633,783,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2894,1.57E+18,"nova scotia, canada",9/22/22 21:26,Jinxy_Minxy,,2083,3857,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
2895,1.57E+18,"east coast, usa",9/22/22 21:26,PrettyCGLL,,975,1199,68,0,"Pennsylvania Senate:
Fetterman (D) 49% (+5)
Oz (R) 44%
.
Pennsylvania Governor:
Shapiro (D) 53% (+11)
Mastriano (R) 42%

.@Muhlenberg/@mcall, 420 LV, 9/13-16
https://t.co/kpWYyywS9H"
