,id,concatenated,created_at,username,,following,followers,retweetcount,favorite,text,location
1463,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:55,stanbaluscang,,4995,2452,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1464,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:54,thunerrrrr,,11,1872,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1465,1.57E+18,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYKaustin, texas",9/24/22 2:53,jspowell,,666,350,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK","austin, texas"
1466,1.57E+18,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8black hills.. duh",9/24/22 2:53,Robertsixto2,,17335,17390,28,0,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8",black hills.. duh
1467,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:53,LarryMittie3,,389,120,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1468,1.57E+18,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8santa rosa, ca",9/24/22 2:53,Veger70,,8812,8020,28,0,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8","santa rosa, ca"
1469,1.57E+18,"@DrOz https://t.co/xknZFZzXYBoklahoma, usa",9/24/22 2:52,ReginaJ40120348,,918,834,0,0,@DrOz https://t.co/xknZFZzXYB,"oklahoma, usa"
1470,1.57E+18,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8oregon, usa",9/24/22 2:52,ShigeyoK,,3719,3394,28,0,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8","oregon, usa"
1471,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:51,justryn2makmony,,96,113,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1472,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:49,Jessica94906947,,25,3,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1473,1.57E+18,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow",9/24/22 2:49,exrabb,,4996,2105,3,0,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow",
1474,1.57E+18,The PA Senate race has officially heated up with this celebrity throwing his hat in the ring: https://t.co/RUffU2fho9atlanta,9/24/22 2:49,stratosphere53,,582,230,1,0,The PA Senate race has officially heated up with this celebrity throwing his hat in the ring: https://t.co/RUffU2fho9,atlanta
1475,1.57E+18,The PA Senate race has officially heated up with this celebrity throwing his hat in the ring: https://t.co/RUffU2fho9atlanta,9/24/22 2:48,stratosphere53,,582,230,1,0,The PA Senate race has officially heated up with this celebrity throwing his hat in the ring: https://t.co/RUffU2fho9,atlanta
1476,1.57E+18,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYKunited states",9/24/22 2:48,renee_guthery,,350,271,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK",united states
1477,1.57E+18,"@captainK42069 Gun to your head: How would you call the WI, PA, AZ senate races? As well as the NM, WI and ME governors races?ne ohio",9/24/22 2:47,YoungMAGABackup,,1128,402,0,0,"@captainK42069 Gun to your head: How would you call the WI, PA, AZ senate races? As well as the NM, WI and ME governors races?",ne ohio
1478,1.57E+18,"@D0m1n8tor IMO, very bullish for Rs. Senate, I think PA goes D unfortunately.",9/24/22 2:47,GopherSmiley,,107,9,0,0,"@D0m1n8tor IMO, very bullish for Rs. Senate, I think PA goes D unfortunately.",
1479,1.57E+18,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8Ã°Ã¿â€¡Â¯Ã°Ã¿â€¡Âµ osaka japan",9/24/22 2:46,marikosegawa,,7481,6978,28,31,"Ã¢Â­ÂFlippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. TheyÃ¢â‚¬â„¢re the BEST for America. 

Out-of-starters can help Ã¢Â¬â€¡Ã¯Â¸Â
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8",Ã°Ã¿â€¡Â¯Ã°Ã¿â€¡Âµ osaka japan
1480,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:46,dawn_roche9,,119,22,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1481,1.57E+18,@seanhannity @DrOz @JohnFetterman This is WHY @seanhannity is trying to influence this election. He knows things are not looking good for @DrOz. https://t.co/VqVr4PvXw6,9/24/22 2:45,Sheila413375,,2135,2009,17,0,@seanhannity @DrOz @JohnFetterman This is WHY @seanhannity is trying to influence this election. He knows things are not looking good for @DrOz. https://t.co/VqVr4PvXw6,
1482,1.57E+18,@nononsenseFL @ajbenso @JohnFetterman @DwightEvansPA @StreetForPA @giselefetterman Imagine sending that guy to dc showing up to the senate floor wearing a hoodie and basketball shorts. I have faith the people of pa wonÃ¢â‚¬â„¢t vote that clown inbunker hill,9/24/22 2:44,Stockgoon0331,,14,5,0,5,@nononsenseFL @ajbenso @JohnFetterman @DwightEvansPA @StreetForPA @giselefetterman Imagine sending that guy to dc showing up to the senate floor wearing a hoodie and basketball shorts. I have faith the people of pa wonÃ¢â‚¬â„¢t vote that clown in,bunker hill
1483,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDYmaryland, usa",9/24/22 2:44,AnneAnnapolis,,3200,1690,1861,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY","maryland, usa"
1484,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",9/24/22 2:43,JulesbyJulieann,,1956,1801,1861,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",
1485,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.alpharetta, ga",9/24/22 2:42,KathyC3130,,48,57,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.","alpharetta, ga"
1486,1.57E+18,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShowillinois and  smalltown ",9/24/22 2:41,PresAFGELoc704,,502,608,3,0,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow",illinois and  smalltown 
1487,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.pennsylvania, usa",9/24/22 2:41,kmassey32,,3290,2811,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.","pennsylvania, usa"
1488,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:40,reddawg1j,,1713,536,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1489,1.57E+18,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)",9/24/22 2:39,cashsmama08,,819,868,17,0,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)",
1490,1.57E+18,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)seychelles Ã°Ã¿â€¡Â¸Ã°Ã¿â€¡Â¨",9/24/22 2:38,DeadSna07022014,,114,86,17,0,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)",seychelles Ã°Ã¿â€¡Â¸Ã°Ã¿â€¡Â¨
1491,1.57E+18,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShowpennsyltucky",9/24/22 2:37,craiger099,,669,219,3,0,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow",pennsyltucky
1492,1.57E+18,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)the wild midwest",9/24/22 2:36,reuben_vel,,1097,245,17,0,"House Projections: Sep 23
House: GOP +4.5-5.5%
Seats gained: 33-45 (Expected: 37 seats
 
Senate Projections: Sep 23
Senate: GOP 2-4 seat gain (Expected: 3 seats)
AZ: R (+1 Masters) 
GA: R
NH: D
NV: R 
OH: R
PA: D (+2 Fetterman)",the wild midwest
1493,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",9/24/22 2:36,rarboy,,1470,680,417,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.",
1494,1.57E+18,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow smalltown , pa",9/24/22 2:36,RickSmithShow,,2912,29708,3,7,"The PA Senate race...fun, interesting, bizarre. ""Dr. Quack"" went after John Fetterman because Fetterman got a house from his sister for $1. People started looking into Dr. Quack &amp; found his mother-in-law bought her home for $1. Will she be voting for Fetterman?!
#RickShow"," smalltown , pa"
